Claim_ID,Customer_Age,Policy_Type,Policy_Tenure_Years,Claim_Amount,Incident_Type,Incident_Date,Claim_Submission_Date,Previous_Claim_Count,Vehicle_Age,Repair_Estimate,Final_Invoice_Amount,Police_Report_Available,Witness_Available,Location,Customer_Description,Fraud or Risk_Label
CLM00901,38,Comprehensive,0.8,12668.1,Natural Disaster,01-06-2024,05-06-2024,1,7,12999.06,13165.65,Yes,Yes,Lucknow,Vehicle skidded and hit a divider on a wet road.,0
CLM00732,39,Third-Party Fire & Theft,9.7,43440.93,Collision,17-11-2024,19-11-2024,0,8,38731.81,41465.46,Yes,No,Nagpur,Vehicle collided with another car at a traffic signal.,1
CLM00265,43,Third-Party,2.5,43322.41,Theft,12-01-2025,20-01-2025,2,5,38694.14,45337.17,Yes,Yes,Kochi,Windshield cracked due to a stone hit on the highway.,0
CLM00275,42,Comprehensive,0.2,36985.18,Fire,18-04-2023,25-04-2023,0,2,31256.32,35365.04,Yes,No,Lucknow,Car was damaged in heavy rain and flooding.,0
CLM00445,43,Comprehensive,5.1,18559.59,Windshield Damage,09-08-2023,13-08-2023,1,0,18918.81,18340.27,Yes,No,Delhi,Minor collision while reversing out of a parking spot.,0
CLM00040,46,Third-Party,0.5,37062.08,Vandalism,03-02-2025,07-02-2025,1,5,30420.54,35716.79,Yes,Yes,Jaipur,Vehicle skidded and hit a divider on a wet road.,1
CLM00022,19,Third-Party,0.5,38887.79,Vandalism,28-07-2025,01-08-2025,2,3,40840.63,38730.41,Yes,No,Hyderabad,Car was damaged in heavy rain and flooding.,0
CLM00706,60,Comprehensive,3,17493.53,Natural Disaster,31-10-2024,12-11-2024,0,0,16670.27,17068.16,No,Yes,Coimbatore,Incident location does not match customer's usual route.,1
CLM00518,37,Third-Party,8.3,49007.85,Windshield Damage,12-02-2025,12-02-2025,0,1,41630.36,48414.53,Yes,Yes,Mumbai,Minor collision while reversing out of a parking spot.,0
CLM00355,18,Third-Party,4.2,45528.93,Windshield Damage,08-07-2025,18-07-2025,3,0,49708.79,45650.2,No,Yes,Jaipur,Rear-ended while stopped at a junction.,0
CLM00298,49,Third-Party Fire & Theft,0.8,74176.02,Windshield Damage,23-02-2023,06-03-2023,0,0,69072.65,70890.39,Yes,Yes,Chennai,Vehicle scratched while parked in a mall parking lot.,0
CLM01077,73,Comprehensive,7.9,83868.8,Vandalism,15-09-2025,01-10-2025,0,0,79793.18,81190.19,No,Yes,Pune,Car was damaged in heavy rain and flooding.,0
CLM00840,47,Third-Party Fire & Theft,10.1,50720.16,Vandalism,02-07-2023,02-07-2023,0,3,44355.12,49869.08,No,Yes,Ahmedabad,Rear-ended while stopped at a junction.,0
CLM00925,41,Third-Party Fire & Theft,1.3,57139.8,Windshield Damage,25-09-2023,09-10-2023,0,7,61276.56,56160.14,Yes,No,Ahmedabad,Vehicle skidded and hit a divider on a wet road.,0
CLM00123,32,Comprehensive,0.5,19145.24,Vandalism,09-11-2023,13-11-2023,0,1,20394.52,18910.94,Yes,Yes,Mumbai,Rear-ended while stopped at a junction.,0
CLM01092,43,Third-Party Fire & Theft,0.1,27521.58,Collision,19-11-2023,22-11-2023,0,6,26473.16,27966.92,Yes,Yes,Hyderabad,Windshield cracked due to a stone hit on the highway.,0
CLM00418,48,Third-Party Fire & Theft,3.6,19905.51,Fire,20-09-2023,23-09-2023,0,1,17826.97,19574.18,Yes,Yes,Nagpur,Car was damaged in heavy rain and flooding.,0
CLM00967,68,Third-Party,3.6,9384.91,Theft,19-04-2023,20-04-2023,0,17,9157.49,9283.8,Yes,Yes,Bengaluru,Vehicle collided with another car at a traffic signal.,0
CLM00158,,Comprehensive,1.4,51878.21,Collision,09-05-2024,09-05-2024,2,12,50446.14,50842.62,Yes,Yes,Ahmedabad,,0
CLM01064,42,Comprehensive,1.8,66271.7,Theft,01-09-2025,13-09-2025,4,5,,66840.86,Yes,Yes,Nagpur,Claim filed for total loss shortly after policy purchase.,1
CLM00190,53,Third-Party Fire & Theft,2,7786.19,Natural Disaster,08-10-2025,10-10-2025,0,6,8274.05,7533.46,Yes,Yes,Mumbai,Vehicle skidded and hit a divider on a wet road.,0
CLM00590,44,Comprehensive,4.1,55937.45,Fire,29-06-2025,06-07-2025,2,0,56426.32,56860.02,Yes,Yes,Nagpur,Tree branch fell on the car during a storm.,0
CLM00761,50,Comprehensive,1.1,10283.54,Collision,18-05-2024,20-05-2024,3,3,10723.16,10147.56,Yes,No,Ahmedabad,Vehicle scratched while parked in a mall parking lot.,0
CLM01063,54,Third-Party Fire & Theft,7.6,27827.39,Injury/Accident,09-05-2025,10-05-2025,2,3,26114,26805.59,Yes,No,Coimbatore,Car was damaged in heavy rain and flooding.,0
CLM00243,44,Third-Party Fire & Theft,0.6,39237.84,Windshield Damage,11-04-2023,12-04-2023,0,0,35414.54,41240.56,No,No,Surat,Vehicle skidded and hit a divider on a wet road.,0
CLM00885,24,Comprehensive,1.3,22193.82,Theft,07-06-2025,08-06-2025,2,0,20574.34,22432.87,Yes,Yes,Kolkata,Minor collision while reversing out of a parking spot.,0
CLM00621,28,Third-Party,2,92813.97,Vandalism,06-08-2025,06-08-2025,0,20,78952.92,92660.65,Yes,Yes,Pune,"Vehicle reported stolen, recovered with no major damage.",1
CLM00651,18,Third-Party,0.7,89644.22,Natural Disaster,11-10-2025,17-10-2025,4,0,76823.64,87294.51,yes,No,Coimbatore,Windshield cracked due to a stone hit on the highway.,0
CLM00504,40,Third-Party Fire & Theft,1.6,102242.43,Natural Disaster,22-08-2025,27-08-2025,0,7,101060.72,104224.28,Yes,Yes,Nagpur,Rear-ended while stopped at a junction.,0
CLM00923,33,Third-Party,0.4,2568.17,Natural Disaster,15-09-2025,18-09-2025,1,0,2153.49,2532.43,No,No,Delhi,Vehicle skidded and hit a divider on a wet road.,0
CLM00160,62,Third-Party Fire & Theft,6.3,15650.23,Vandalism,06-07-2025,06-07-2025,1,0,15493.39,16312.76,No,No,Mumbai,Vehicle collided with another car at a traffic signal.,0
CLM00883,40,Comprehensive,0.1,19679.22,Collision,14-07-2025,16-07-2025,0,8,20209.31,20346.13,,No,,Vehicle scratched while parked in a mall parking lot.,0
CLM00538,47,Third-Party Fire & Theft,0.8,47067.32,Vandalism,03-05-2025,10-05-2025,1,3,42264.05,47065.88,No,No,Kolkata,Car was damaged in heavy rain and flooding.,1
CLM00241,47,Third-Party,0.1,30377.92,Natural Disaster,28-08-2024,18-09-2024,0,1,21721.24,30925.21,No,No,Chennai,Vehicle scratched while parked in a mall parking lot.,0
CLM00014,37,Comprehensive,8.4,39524.28,Windshield Damage,26-07-2023,26-07-2023,1,1,32925.02,38014.29,No,No,Hyderabad,Minor collision while reversing out of a parking spot.,0
CLM00476,23,Third-Party Fire & Theft,4.5,56039.07,Fire,08-09-2025,10-09-2025,1,8,48471.44,55642.82,Yes,Yes,Bengaluru,Rear-ended while stopped at a junction.,0
CLM01150,18,Third-Party Fire & Theft,5.3,22261.33,Theft,22-06-2023,27-06-2023,0,0,19363.38,22980.37,No,No,Hyderabad,Minor collision while reversing out of a parking spot.,0
CLM00929,32,Third-Party Fire & Theft,3,21425.09,Injury/Accident,15-07-2023,15-07-2023,1,2,21230.25,22499.8,Yes,Yes,Kochi,Minor collision while reversing out of a parking spot.,0
CLM00796,35,Third-Party,1.1,5432,Theft,27-04-2025,05-05-2025,1,2,5860.99,5215.47,Yes,Yes,Kolkata,Vehicle skidded and hit a divider on a wet road.,0
CLM00356,59,Comprehensive,0.4,21750.46,Fire,18-08-2025,22-08-2025,2,7,22644.9,21460.06,Yes,Yes,Pune,Repair invoice submitted without an itemized breakdown.,1
CLM01059,19,Third-Party Fire & Theft,2.8,63884.41,Windshield Damage,08-01-2024,16-01-2024,3,7,71562.08,64455.99,Yes,No,Delhi,Vehicle scratched while parked in a mall parking lot.,0
CLM00335,35,Third-Party Fire & Theft,,4049.74,Injury/Accident,21-01-2024,24-01-2024,2,1,3660.73,3886.25,Yes,Yes,Coimbatore,Tree branch fell on the car during a storm.,0
CLM00689,41,Third-Party Fire & Theft,3.2,12527.06,Theft,07-11-2023,10-11-2023,0,2,13628.12,12662.1,No,Yes,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM00185,57,Third-Party Fire & Theft,2.7,19751.25,Theft,25-06-2024,25-06-2024,0,1,18574.19,19729.29,Yes,Yes,Kolkata,Rear-ended while stopped at a junction.,0
CLM00824,26,Comprehensive,0.1,27070.64,Theft,29-03-2023,07-06-2023,3,2,19621.33,25984.98,No,Yes,Mumbai,Incident location does not match customer's usual route.,1
CLM01134,27,Third-Party,1.2,37790.36,Fire,09-01-2025,13-01-2025,1,10,37354.07,38242.11,No,Yes,Jaipur,Tree branch fell on the car during a storm.,0
CLM01002,44,Third-Party Fire & Theft,2.5,95668.51,Vandalism,05-06-2025,05-06-2025,1,3,85166.02,92229.52,Yes,Yes,Chennai,Tree branch fell on the car during a storm.,0
CLM00188,48,Third-Party,0.2,60195.64,Natural Disaster,14-08-2024,17-08-2024,4,2,60628.47,60989.64,Yes,No,Mumbai,Vehicle skidded and hit a divider on a wet road.,1
CLM00942,20,Third-Party Fire & Theft,3.1,30761.08,Vandalism,29-11-2024,14-12-2024,1,9,29825.46,31370.42,Yes,Yes,Surat,Tree branch fell on the car during a storm.,0
CLM00285,37,Third-Party Fire & Theft,0.2,14557.82,Collision,16-03-2024,29-03-2024,0,0,12746.18,14003.71,Yes,Yes,Ahmedabad,Minor collision while reversing out of a parking spot.,0
CLM00900,60,Third-Party Fire & Theft,2.9,39625.16,Collision,03-05-2025,13-05-2025,2,8,42294.62,38641.64,Yes,Yes,Kolkata,Vehicle skidded and hit a divider on a wet road.,0
CLM00166,41,Third-Party Fire & Theft,4.6,19284.56,Natural Disaster,15-01-2024,15-01-2024,0,0,17196.15,20148.93,Yes,Yes,Bengaluru,Rear-ended while stopped at a junction.,0
CLM00348,50,Third-Party Fire & Theft,0.2,16830.41,Vandalism,07-11-2025,07-11-2025,0,4,15629.11,16166.26,Yes,Yes,Chennai,Customer requested cash settlement instead of repair.,1
CLM00299,36,Comprehensive,3.1,32503.76,Fire,24-09-2024,30-09-2024,0,0,32214.9,31495.69,Yes,Yes,Pune,Tree branch fell on the car during a storm.,0
CLM00536,45,Comprehensive,4.1,23487.47,Windshield Damage,27-08-2025,03-09-2025,0,1,22430.65,22827.66,Yes,Yes,Surat,Rear-ended while stopped at a junction.,0
CLM00230,29,Comprehensive,1,23328.67,Injury/Accident,05-09-2024,07-09-2024,1,3,22504.66,22303.04,Yes,Yes,Chennai,Vehicle collided with another car at a traffic signal.,0
CLM00042,38,Third-Party,3.9,5743.45,Collision,16-04-2024,20-04-2024,4,9,5588.91,5843.52,Yes,Yes,Chennai,Repair invoice submitted without an itemized breakdown.,1
CLM00869,49,Third-Party Fire & Theft,10.5,64554.93,Natural Disaster,24-01-2024,02-02-2024,0,0,57910.39,63942.31,,Yes,Lucknow,Tree branch fell on the car during a storm.,0
CLM00749,29,Third-Party,2.3,-1500,Natural Disaster,11-04-2023,15-04-2023,1,2,19064.32,19773.4,Yes,No,Hyderabad,Vehicle scratched while parked in a mall parking lot.,0
CLM01168,31,Third-Party Fire & Theft,3.6,9464.66,Natural Disaster,04-07-2024,07-07-2024,0,2,8810.71,9124.7,Yes,Yes,Bengaluru,Minor collision while reversing out of a parking spot.,0
CLM00447,30,Comprehensive,7.4,81093.55,Vandalism,15-04-2023,20-04-2023,2,1,72475.14,78217.32,Yes,No,Pune,Rear-ended while stopped at a junction.,0
CLM00350,20,Third-Party,8.5,6994.22,Theft,08-04-2024,11-04-2024,0,0,6870.76,7106.41,No,Yes,Delhi,Car was damaged in heavy rain and flooding.,0
CLM00046,36,Comprehensive,2.9,58724.82,Injury/Accident,26-08-2025,28-08-2025,0,3,72276.68,61685.27,Yes,Yes,Nagpur,Rear-ended while stopped at a junction.,0
CLM01173,46,Comprehensive,9,92297.56,Fire,05-07-2024,15-07-2024,0,6,88696.84,93472.16,No,Yes,Lucknow,"Vehicle reported stolen, recovered with no major damage.",1
CLM01192,43,Comprehensive,4.5,13452.22,Vandalism,07-07-2023,17-07-2023,3,0,11922.9,13216.14,No,No,Nagpur,Tree branch fell on the car during a storm.,0
CLM00109,30,Comprehensive,2.7,25976.74,Theft,20-02-2023,24-02-2023,0,1,22632.77,25427.13,Yes,Yes,Bengaluru,Claim filed for total loss shortly after policy purchase.,1
CLM00030,43,Comprehensive,9,36386.97,Vandalism,07-01-2023,12-01-2023,0,2,35182.7,36575.53,Yes,Yes,Jaipur,Vehicle scratched while parked in a mall parking lot.,0
CLM00182,18,Third-Party Fire & Theft,0.3,35184.48,Collision,17-11-2023,18-11-2023,2,3,32602.64,36151.96,No,No,Kolkata,Vehicle collided with another car at a traffic signal.,0
CLM00622,,Comprehensive,0.9,13564.1,Vandalism,03-08-2023,04-08-2023,0,1,14085.48,13575.13,Yes,No,Kolkata,Vehicle scratched while parked in a mall parking lot.,0
CLM00635,44,Third-Party Fire & Theft,2,87098.68,Theft,19-01-2025,04-03-2025,0,1,55380.87,88073.95,No,No,Bengaluru,Tree branch fell on the car during a storm.,1
CLM00105,53,Third-Party,6.1,26922.81,Injury/Accident,13-03-2024,15-03-2024,2,4,23139.69,26234.71,No,Yes,Nagpur,Vehicle skidded and hit a divider on a wet road.,0
CLM00061,50,Comprehensive,1.8,25773.23,Natural Disaster,03-09-2025,04-09-2025,1,4,24900.07,24553.24,Yes,Yes,Chennai,Car was damaged in heavy rain and flooding.,0
CLM00659,33,Comprehensive,4.7,27766.08,Natural Disaster,19-12-2024,21-12-2024,2,5,27150.45,28304.53,Yes,No,Coimbatore,Vehicle scratched while parked in a mall parking lot.,0
CLM01108,30,Comprehensive,1.1,26782.9,Natural Disaster,05-07-2024,15-07-2024,0,2,27475.96,26664.91,Yes,No,Lucknow,"Vehicle reported stolen, recovered with no major damage.",1
CLM00491,41,Comprehensive,1.2,22475.12,Fire,29-11-2023,02-12-2023,0,0,21505.51,23168.88,Yes,Yes,Kochi,Vehicle skidded and hit a divider on a wet road.,0
CLM00316,32,Third-Party,3.5,99206.94,Collision,03-10-2024,26-10-2024,2,8,75222.37,98727.24,No,No,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM00382,28,Comprehensive,6.1,4218.63,Fire,24-11-2024,03-12-2024,2,3,4262.6,4216.73,Yes,Yes,Surat,Car was damaged in heavy rain and flooding.,0
CLM00423,32,Third-Party Fire & Theft,4.6,19326.03,Natural Disaster,16-07-2024,27-08-2024,0,1,16647.7,18466.22,No,No,Kochi,"Vehicle reported stolen, recovered with no major damage.",1
CLM01177,75,Third-Party Fire & Theft,2.7,68521.85,Windshield Damage,06-03-2023,16-03-2023,0,0,64017.66,67519.7,Yes,No,Mumbai,Tree branch fell on the car during a storm.,0
CLM00446,40,Third-Party,15.9,65603.22,Injury/Accident,19-01-2025,03-02-2025,0,0,61528.34,65012.48,Yes,Yes,Pune,Minor collision while reversing out of a parking spot.,0
CLM00664,31,Comprehensive,6.6,12450.75,Windshield Damage,15-03-2025,17-03-2025,2,5,10854.1,11885.01,Yes,Yes,Delhi,Vehicle skidded and hit a divider on a wet road.,0
CLM01025,37,Third-Party,3,13946.87,Theft,10-11-2024,10-11-2024,4,12,14145.59,14070.84,Yes,Yes,Ahmedabad,Vehicle skidded and hit a divider on a wet road.,1
CLM00780,61,Third-Party Fire & Theft,1.8,40747.4,Theft,24-10-2024,04-11-2024,0,1,36653.66,40827.97,No,Yes,Chennai,Vehicle collided with another car at a traffic signal.,0
CLM00627,23,Third-Party,1.7,22805.89,Injury/Accident,12-08-2023,14-08-2023,5,0,21118.76,23361.63,Yes,Yes,Lucknow,Car was damaged in heavy rain and flooding.,0
CLM01113,30,Comprehensive,1,69530.76,Windshield Damage,28-03-2023,01-04-2023,2,7,71891.99,67828.05,Yes,Yes,Pune,Vehicle skidded and hit a divider on a wet road.,0
CLM01102,42,Third-Party,4.3,27136.93,Injury/Accident,01-08-2025,01-08-2025,2,7,25235.48,27722.28,Yes,,Ahmedabad,Vehicle collided with another car at a traffic signal.,0
CLM00269,41,Third-Party,1,44810.93,Theft,15-09-2023,20-09-2023,1,0,37602.87,45742.44,,No,Mumbai,Rear-ended while stopped at a junction.,0
CLM00930,47,Third-Party Fire & Theft,0.8,10648.99,Theft,13-09-2025,29-09-2025,0,4,11256.8,11102.37,Yes,No,Kochi,Tree branch fell on the car during a storm.,0
CLM01148,40,Third-Party,0.7,51289.79,Natural Disaster,21-04-2023,07-05-2023,2,0,53126.33,51535.54,yes,Yes,Nagpur,Vehicle collided with another car at a traffic signal.,0
CLM01120,57,Comprehensive,1.2,18813.89,Collision,07-03-2024,12-03-2024,2,0,,18087.52,Yes,No,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM00012,36,Comprehensive,1.1,46625.86,Injury/Accident,23-05-2023,29-05-2023,2,5,47541.26,46459.65,Yes,No,Kochi,Vehicle collided with another car at a traffic signal.,0
CLM00115,40,Comprehensive,0.3,13133.51,Windshield Damage,06-09-2023,12-09-2023,0,8,14998.92,13356.56,Yes,No,Delhi,Vehicle skidded and hit a divider on a wet road.,0
CLM00844,46,Third-Party Fire & Theft,2,5373.13,Natural Disaster,01-03-2023,03-03-2023,0,5,5068.21,5168.6,Yes,Yes,Bengaluru,Car was damaged in heavy rain and flooding.,0
CLM00353,31,Comprehensive,5.5,13165.79,Theft,06-12-2023,24-12-2023,0,3,12929.97,12661.9,Yes,No,Chennai,Vehicle skidded and hit a divider on a wet road.,0
CLM01023,53,Comprehensive,12.5,39293.63,Fire,19-05-2024,20-05-2024,0,10,39004.58,40869.89,Yes,No,Lucknow,Rear-ended while stopped at a junction.,0
CLM00774,53,Third-Party Fire & Theft,1.5,48126.96,Injury/Accident,04-01-2025,07-01-2025,1,3,42542.46,48541.89,No,Yes,Lucknow,Claim filed for total loss shortly after policy purchase.,1
CLM00691,33,Comprehensive,0.8,23132.01,Windshield Damage,10-09-2023,11-09-2023,0,9,25825.14,23922.15,Yes,No,Pune,Minor collision while reversing out of a parking spot.,0
CLM00791,35,Comprehensive,1.7,104923.83,Fire,09-06-2023,11-06-2023,3,9,93383.96,106957.74,No,Yes,Pune,Rear-ended while stopped at a junction.,0
CLM00532,20,Third-Party,6.8,2229.97,Fire,05-05-2023,05-05-2023,3,0,2000,2150.08,Yes,Yes,Kochi,"Vehicle reported stolen, recovered with no major damage.",1
CLM00868,41,Third-Party,1.3,15358.71,Vandalism,06-03-2025,09-03-2025,4,4,14262.69,14638.44,Yes,Yes,Coimbatore,Vehicle collided with another car at a traffic signal.,0
CLM00170,18,Comprehensive,3.7,55152.18,Collision,21-08-2024,24-08-2024,1,6,59515.82,57899.83,Yes,No,Kochi,Car was damaged in heavy rain and flooding.,0
CLM00240,47,Third-Party,1,12121.3,Collision,30-04-2024,09-05-2024,0,4,12714.65,12641.65,Yes,Yes,Coimbatore,Minor collision while reversing out of a parking spot.,0
CLM01185,56,Third-Party Fire & Theft,1,32008.37,Collision,02-12-2025,07-12-2025,2,3,32058.69,33021.35,Yes,No,Hyderabad,Windshield cracked due to a stone hit on the highway.,0
CLM00074,42,Third-Party Fire & Theft,1.4,31027.87,Theft,03-12-2024,05-12-2024,4,12,27197.16,30039.81,Yes,Yes,Kochi,Repair invoice submitted without an itemized breakdown.,1
CLM01087,,Third-Party Fire & Theft,0,63013.81,Natural Disaster,09-08-2024,13-08-2024,0,2,57540.75,60929.78,Yes,No,Nagpur,Vehicle collided with another car at a traffic signal.,1
CLM00762,37,Third-Party,3.8,31919.22,Natural Disaster,08-09-2025,09-09-2025,0,2,26477.66,31058.4,Yes,Yes,Mumbai,Vehicle collided with another car at a traffic signal.,0
CLM00741,34,Third-Party Fire & Theft,9.5,118542.49,Fire,13-10-2024,15-10-2024,0,2,100927.28,114500.8,No,Yes,Hyderabad,Vehicle skidded and hit a divider on a wet road.,0
CLM00751,41,Third-Party Fire & Theft,2.6,29003.69,Natural Disaster,26-05-2024,08-06-2024,1,4,27672.28,28222.58,Yes,Yes,Ahmedabad,Windshield cracked due to a stone hit on the highway.,0
CLM00742,50,Comprehensive,2,7961.75,Collision,20-02-2024,05-03-2024,1,5,6076.32,7957.73,No,No,Nagpur,"Vehicle reported stolen, recovered with no major damage.",1
CLM00831,25,Third-Party Fire & Theft,11.9,58118.22,Windshield Damage,26-07-2023,29-07-2023,0,22,55776.33,59877.75,Yes,Yes,Surat,Vehicle scratched while parked in a mall parking lot.,0
CLM00048,37,Comprehensive,1.8,21197.42,Injury/Accident,01-06-2025,02-06-2025,1,21,21226.97,21883.32,Yes,Yes,Kolkata,Tree branch fell on the car during a storm.,0
CLM00763,52,Third-Party,8.1,32106.37,Vandalism,09-10-2023,13-10-2023,0,2,32543.51,31642.69,Yes,No,Bengaluru,Minor collision while reversing out of a parking spot.,0
CLM00592,30,Third-Party,7,29705.06,Vandalism,15-11-2025,23-11-2025,3,0,26066,29909.02,No,Yes,Mumbai,Minor collision while reversing out of a parking spot.,0
CLM00808,52,Third-Party,2.1,71208.01,Collision,25-05-2025,02-06-2025,0,0,59379.45,69894.11,Yes,Yes,Hyderabad,Windshield cracked due to a stone hit on the highway.,0
CLM01084,35,Comprehensive,6.1,26346.41,Vandalism,10-06-2025,11-06-2025,0,6,23333.38,25148.75,Yes,Yes,Mumbai,Windshield cracked due to a stone hit on the highway.,0
CLM00506,45,Third-Party Fire & Theft,8.5,28263.85,Fire,09-06-2023,23-06-2023,2,2,24677.63,27428.98,Yes,No,Chennai,Windshield cracked due to a stone hit on the highway.,0
CLM01045,49,Comprehensive,1.7,33284.94,Natural Disaster,11-04-2025,20-05-2025,5,3,24850,33237.72,Yes,No,Surat,Customer requested cash settlement instead of repair.,1
CLM00653,31,Third-Party Fire & Theft,2.1,85919.37,Vandalism,23-03-2024,23-05-2024,1,0,55719.58,83301.95,Yes,No,Mumbai,Minor collision while reversing out of a parking spot.,0
CLM00193,42,Third-Party Fire & Theft,2.9,43996.29,Natural Disaster,12-02-2023,29-03-2023,0,2,31514.14,42784.64,Yes,No,Coimbatore,Multiple prior claims for similar type of incident.,1
CLM00245,33,Third-Party Fire & Theft,10.6,64685.47,Theft,28-05-2024,09-06-2024,1,2,42874.92,63574.28,Yes,Yes,Kochi,Car was damaged in heavy rain and flooding.,0
CLM00060,59,Third-Party Fire & Theft,2,8487.25,Natural Disaster,05-05-2023,06-05-2023,3,3,9010.85,8527.81,Yes,Yes,Chennai,Tree branch fell on the car during a storm.,0
CLM00177,24,Third-Party Fire & Theft,1.9,21018.1,Windshield Damage,02-05-2025,07-05-2025,0,1,17480.7,20276.83,No,Yes,Nagpur,Rear-ended while stopped at a junction.,0
CLM00450,47,Comprehensive,4.2,79546.87,Vandalism,03-02-2025,05-02-2025,1,0,76682.9,79812.78,yes,Yes,Jaipur,Tree branch fell on the car during a storm.,0
CLM00056,28,Comprehensive,,65857.93,Windshield Damage,01-04-2025,08-04-2025,0,9,63523.43,64440.01,Yes,No,Delhi,Vehicle collided with another car at a traffic signal.,0
CLM00920,39,Third-Party,0.1,34418.66,Fire,28-02-2025,09-03-2025,1,11,24163.08,33198.23,No,No,Nagpur,Vehicle skidded and hit a divider on a wet road.,0
